Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
09/06/2022 4:01:51 AM,"369","21.3","36","838"
09/06/2022 4:06:51 AM,"382","21.3","36","838"
09/06/2022 4:11:51 AM,"375","21.4","36","838"
09/06/2022 4:16:51 AM,"377","21.3","36","838"
09/06/2022 4:21:51 AM,"377","21.3","36","838"
09/06/2022 4:26:51 AM,"385","21.2","36","838"
09/06/2022 4:31:51 AM,"383","21.1","36","838"
09/06/2022 4:36:51 AM,"376","21.1","36","838"
09/06/2022 4:41:51 AM,"387","21.1","36","838"
09/06/2022 4:46:51 AM,"384","21.2","36","838"
09/06/2022 4:51:51 AM,"382","21.3","36","838"
09/06/2022 4:56:51 AM,"373","21.3","36","838"
09/06/2022 5:01:51 AM,"379","21.4","36","838"
09/06/2022 5:06:51 AM,"387","21.4","36","838"
09/06/2022 5:11:51 AM,"383","21.3","36","838"
09/06/2022 5:16:51 AM,"378","21.2","36","838"
09/06/2022 5:21:51 AM,"387","21.2","36","838"
09/06/2022 5:26:51 AM,"372","21.1","36","838"
09/06/2022 5:31:51 AM,"380","21.1","36","838"
09/06/2022 5:36:51 AM,"374","21.2","36","838"
09/06/2022 5:41:51 AM,"384","21.3","36","838"
09/06/2022 5:46:51 AM,"374","21.3","36","838"
09/06/2022 5:51:51 AM,"389","21.4","36","838"
09/06/2022 5:56:51 AM,"391","21.3","36","838"
09/06/2022 6:01:51 AM,"383","21.3","36","838"
09/06/2022 6:06:51 AM,"387","21.2","36","838"
09/06/2022 6:11:51 AM,"393","21.2","36","838"
09/06/2022 6:16:51 AM,"384","21.1","36","838"
09/06/2022 6:21:51 AM,"387","21.1","36","838"
09/06/2022 6:26:51 AM,"395","21.2","36","838"
09/06/2022 6:31:51 AM,"387","21.3","36","838"
09/06/2022 6:36:51 AM,"392","21.3","36","838"
09/06/2022 6:41:51 AM,"388","21.4","36","838"
09/06/2022 6:46:51 AM,"384","21.3","36","838"
09/06/2022 6:51:51 AM,"388","21.2","36","838"
09/06/2022 6:56:51 AM,"382","21.2","36","839"
09/06/2022 7:01:51 AM,"379","21.2","36","839"
09/06/2022 7:06:51 AM,"387","21.1","36","839"
09/06/2022 7:11:51 AM,"369","21.1","36","839"
09/06/2022 7:16:51 AM,"385","21.1","36","839"
09/06/2022 7:21:51 AM,"375","21.1","36","839"
09/06/2022 7:26:51 AM,"367","21.1","36","838"
09/06/2022 7:31:51 AM,"365","21.2","36","838"
09/06/2022 7:36:51 AM,"373","21.3","36","839"
09/06/2022 7:41:51 AM,"381","21.4","36","838"
09/06/2022 7:46:51 AM,"373","21.4","36","838"
09/06/2022 7:51:51 AM,"358","21.4","36","838"
09/06/2022 7:56:51 AM,"349","21.4","36","838"
09/06/2022 8:01:51 AM,"359","21.3","37","838"
09/06/2022 8:06:51 AM,"372","21.3","37","838"
09/06/2022 8:11:51 AM,"366","21.3","37","838"
09/06/2022 8:16:51 AM,"357","21.3","37","838"
09/06/2022 8:21:51 AM,"354","21.3","37","838"
09/06/2022 8:26:51 AM,"359","21.3","37","838"
09/06/2022 8:31:51 AM,"358","21.3","37","838"
09/06/2022 8:36:51 AM,"358","21.2","37","838"
09/06/2022 8:41:51 AM,"351","21.2","37","838"
09/06/2022 8:46:51 AM,"353","21.2","37","838"
09/06/2022 8:51:51 AM,"360","21.3","37","838"
09/06/2022 8:56:51 AM,"349","21.4","37","838"
09/06/2022 9:01:51 AM,"348","21.4","37","838"
09/06/2022 9:06:51 AM,"354","21.4","37","838"
09/06/2022 9:11:51 AM,"354","21.5","37","838"
09/06/2022 9:16:51 AM,"344","21.4","37","838"
09/06/2022 9:21:51 AM,"354","21.4","38","838"
09/06/2022 9:26:51 AM,"346","21.4","38","838"
09/06/2022 9:31:51 AM,"347","21.4","38","838"
09/06/2022 9:36:51 AM,"351","21.4","38","838"
09/06/2022 9:41:51 AM,"346","21.4","38","838"
09/06/2022 9:46:51 AM,"367","21.4","38","838"
09/06/2022 9:51:51 AM,"354","21.4","39","838"
09/06/2022 9:56:51 AM,"344","21.4","39","838"
09/06/2022 10:01:51 AM,"355","21.4","39","838"
09/06/2022 10:06:51 AM,"355","21.4","39","838"
09/06/2022 10:11:51 AM,"361","21.4","39","838"
09/06/2022 10:16:51 AM,"348","21.4","39","838"
09/06/2022 10:21:51 AM,"356","21.4","40","838"
09/06/2022 10:26:51 AM,"354","21.4","40","838"
09/06/2022 10:31:51 AM,"366","21.4","40","838"
09/06/2022 10:36:51 AM,"364","21.4","40","838"
09/06/2022 10:41:51 AM,"358","21.4","41","838"
09/06/2022 10:46:51 AM,"365","21.4","41","838"
09/06/2022 10:51:51 AM,"380","21.4","41","838"
09/06/2022 10:56:51 AM,"403","21.5","42","838"
09/06/2022 11:01:51 AM,"399","21.5","42","838"
09/06/2022 11:06:51 AM,"430","21.6","42","838"
09/06/2022 11:11:51 AM,"411","21.6","43","838"
09/06/2022 11:16:51 AM,"414","21.6","43","838"
09/06/2022 11:21:51 AM,"405","21.6","43","838"
09/06/2022 11:26:51 AM,"406","21.7","43","838"
09/06/2022 11:31:51 AM,"414","21.6","43","838"
09/06/2022 11:36:51 AM,"387","21.7","43","837"
09/06/2022 11:41:51 AM,"389","21.7","43","837"
09/06/2022 11:46:51 AM,"388","21.7","42","837"
09/06/2022 11:51:51 AM,"399","21.7","42","837"
09/06/2022 11:56:51 AM,"399","21.6","42","837"
09/06/2022 12:01:51 PM,"402","21.6","42","837"
09/06/2022 12:06:51 PM,"402","21.6","42","837"
09/06/2022 12:11:51 PM,"412","21.6","42","837"
09/06/2022 12:16:51 PM,"401","21.6","42","837"
09/06/2022 12:21:51 PM,"401","21.6","42","837"
09/06/2022 12:26:51 PM,"398","21.6","42","837"
09/06/2022 12:31:51 PM,"410","21.6","42","837"
09/06/2022 12:36:51 PM,"384","21.6","41","837"
09/06/2022 12:41:51 PM,"379","21.5","41","837"
09/06/2022 12:46:51 PM,"362","21.5","41","837"
09/06/2022 12:51:51 PM,"374","21.5","40","836"
09/06/2022 12:56:51 PM,"379","21.5","40","836"
09/06/2022 1:01:51 PM,"363","21.4","39","836"
09/06/2022 1:06:51 PM,"371","21.4","39","836"
09/06/2022 1:11:51 PM,"361","21.4","38","836"
09/06/2022 1:16:51 PM,"366","21.4","38","836"
09/06/2022 1:21:51 PM,"366","21.4","38","836"
09/06/2022 1:26:51 PM,"364","21.4","38","836"
09/06/2022 1:31:51 PM,"355","21.4","38","836"
09/06/2022 1:36:51 PM,"346","21.4","38","836"
09/06/2022 1:41:51 PM,"343","21.4","37","836"
09/06/2022 1:46:51 PM,"355","21.4","37","836"
09/06/2022 1:51:51 PM,"341","21.4","37","835"
09/06/2022 1:56:51 PM,"350","21.4","37","836"
09/06/2022 2:01:51 PM,"354","21.5","36","836"
09/06/2022 2:06:51 PM,"355","21.6","36","836"
09/06/2022 2:11:51 PM,"350","21.6","35","836"
09/06/2022 2:16:51 PM,"351","21.6","35","836"
09/06/2022 2:21:51 PM,"353","21.6","35","836"
09/06/2022 2:26:51 PM,"344","21.5","35","836"
09/06/2022 2:31:51 PM,"339","21.5","35","836"
09/06/2022 2:36:51 PM,"342","21.5","35","836"
09/06/2022 2:41:51 PM,"354","21.5","35","836"
09/06/2022 2:46:51 PM,"346","21.4","35","836"
09/06/2022 2:51:51 PM,"351","21.4","35","836"
09/06/2022 2:56:51 PM,"342","21.4","35","836"
09/06/2022 3:01:51 PM,"338","21.4","34","836"
09/06/2022 3:06:51 PM,"340","21.4","34","836"
09/06/2022 3:11:51 PM,"333","21.4","34","836"
09/06/2022 3:16:51 PM,"348","21.4","34","836"
09/06/2022 3:21:51 PM,"336","21.4","34","836"
09/06/2022 3:26:51 PM,"331","21.5","34","836"
09/06/2022 3:31:51 PM,"341","21.5","34","836"
09/06/2022 3:36:51 PM,"338","21.6","34","836"
09/06/2022 3:41:51 PM,"348","21.5","34","836"
09/06/2022 3:46:51 PM,"336","21.5","34","836"
09/06/2022 3:51:51 PM,"340","21.5","34","836"
09/06/2022 3:56:51 PM,"346","21.5","34","836"
09/06/2022 4:01:51 PM,"343","21.4","34","836"
09/06/2022 4:06:51 PM,"336","21.4","33","836"
09/06/2022 4:11:51 PM,"336","21.4","33","836"
09/06/2022 4:16:51 PM,"338","21.4","33","836"
09/06/2022 4:21:51 PM,"337","21.4","33","836"
09/06/2022 4:26:51 PM,"340","21.4","33","836"
09/06/2022 4:31:51 PM,"334","21.4","33","836"
09/06/2022 4:36:51 PM,"339","21.4","32","836"
09/06/2022 4:41:51 PM,"342","21.4","32","836"
09/06/2022 4:46:51 PM,"335","21.5","32","836"
09/06/2022 4:51:51 PM,"343","21.5","32","836"
09/06/2022 4:56:51 PM,"344","21.6","32","836"
09/06/2022 5:01:51 PM,"335","21.5","32","836"
09/06/2022 5:06:51 PM,"351","21.5","32","836"
09/06/2022 5:11:51 PM,"343","21.5","33","836"
09/06/2022 5:16:51 PM,"332","21.5","33","836"
09/06/2022 5:21:51 PM,"341","21.4","33","836"
09/06/2022 5:26:51 PM,"342","21.4","33","836"
09/06/2022 5:31:51 PM,"341","21.4","33","836"
09/06/2022 5:36:51 PM,"337","21.4","33","836"
09/06/2022 5:41:51 PM,"330","21.4","33","836"
09/06/2022 5:46:51 PM,"354","21.4","33","836"
09/06/2022 5:51:51 PM,"337","21.4","33","836"
09/06/2022 5:56:51 PM,"351","21.4","33","836"
09/06/2022 6:01:51 PM,"343","21.5","33","836"
09/06/2022 6:06:51 PM,"347","21.5","33","836"
09/06/2022 6:11:51 PM,"346","21.5","33","836"
09/06/2022 6:16:51 PM,"343","21.6","34","836"
09/06/2022 6:21:51 PM,"337","21.5","34","836"
09/06/2022 6:26:51 PM,"347","21.5","34","836"
09/06/2022 6:31:51 PM,"342","21.5","34","836"
09/06/2022 6:36:51 PM,"348","21.5","35","836"
09/06/2022 6:41:51 PM,"347","21.4","34","836"
09/06/2022 6:46:51 PM,"335","21.4","35","836"
09/06/2022 6:51:51 PM,"345","21.4","35","836"
09/06/2022 6:56:51 PM,"340","21.5","35","836"
09/06/2022 7:01:51 PM,"336","21.4","35","837"
09/06/2022 7:06:51 PM,"344","21.4","35","837"
09/06/2022 7:11:51 PM,"346","21.4","35","836"
09/06/2022 7:16:51 PM,"353","21.4","35","837"
09/06/2022 7:21:51 PM,"341","21.4","35","837"
09/06/2022 7:26:51 PM,"351","21.4","35","837"
09/06/2022 7:31:51 PM,"342","21.4","35","837"
09/06/2022 7:36:51 PM,"344","21.4","35","837"
09/06/2022 7:41:51 PM,"343","21.5","35","837"
09/06/2022 7:46:51 PM,"349","21.5","35","837"
09/06/2022 7:51:51 PM,"333","21.5","35","837"
09/06/2022 7:56:51 PM,"330","21.5","35","837"
09/06/2022 8:01:51 PM,"341","21.5","35","837"
09/06/2022 8:06:51 PM,"351","21.4","35","837"
09/06/2022 8:11:51 PM,"355","21.4","35","837"
09/06/2022 8:16:51 PM,"348","21.4","35","837"
09/06/2022 8:21:51 PM,"342","21.4","35","837"
09/06/2022 8:26:51 PM,"353","21.4","35","837"
09/06/2022 8:31:51 PM,"352","21.4","35","838"
09/06/2022 8:36:51 PM,"359","21.5","35","837"
09/06/2022 8:41:51 PM,"340","21.5","35","837"
09/06/2022 8:46:51 PM,"364","21.6","35","837"
09/06/2022 8:51:51 PM,"361","21.5","35","837"
09/06/2022 8:56:51 PM,"361","21.5","35","837"
09/06/2022 9:01:51 PM,"357","21.5","35","837"
09/06/2022 9:06:51 PM,"355","21.5","35","838"
09/06/2022 9:11:51 PM,"347","21.4","35","837"
09/06/2022 9:16:51 PM,"356","21.4","35","838"
09/06/2022 9:21:51 PM,"359","21.4","35","838"
09/06/2022 9:26:51 PM,"361","21.4","35","838"
09/06/2022 9:31:51 PM,"357","21.4","35","838"
09/06/2022 9:36:51 PM,"351","21.5","35","838"
09/06/2022 9:41:51 PM,"354","21.5","35","838"
09/06/2022 9:46:51 PM,"355","21.5","35","838"
09/06/2022 9:51:51 PM,"346","21.5","35","838"
09/06/2022 9:56:51 PM,"354","21.5","35","839"
09/06/2022 10:01:51 PM,"355","21.4","35","839"
09/06/2022 10:06:51 PM,"358","21.4","35","839"
09/06/2022 10:11:51 PM,"358","21.4","35","839"
09/06/2022 10:16:51 PM,"349","21.4","35","839"
09/06/2022 10:21:51 PM,"364","21.3","35","839"
09/06/2022 10:26:51 PM,"347","21.3","35","840"
09/06/2022 10:31:51 PM,"351","21.4","36","840"
09/06/2022 10:36:51 PM,"361","21.4","36","840"
09/06/2022 10:41:51 PM,"356","21.5","36","840"
09/06/2022 10:46:51 PM,"360","21.5","36","840"
09/06/2022 10:51:51 PM,"364","21.5","36","840"
09/06/2022 10:56:51 PM,"353","21.5","36","840"
09/06/2022 11:01:51 PM,"371","21.5","36","840"
09/06/2022 11:06:51 PM,"364","21.5","37","840"
09/06/2022 11:11:51 PM,"359","21.4","37","840"
09/06/2022 11:16:51 PM,"365","21.4","37","840"
09/06/2022 11:21:51 PM,"360","21.4","38","841"
09/06/2022 11:26:51 PM,"357","21.4","38","841"
09/06/2022 11:31:51 PM,"352","21.4","38","841"
09/06/2022 11:36:51 PM,"351","21.5","38","841"
09/06/2022 11:41:51 PM,"354","21.5","39","841"
09/06/2022 11:46:51 PM,"351","21.6","39","841"
09/06/2022 11:51:51 PM,"342","21.6","39","841"
09/06/2022 11:56:51 PM,"362","21.5","39","841"
10/06/2022 12:01:51 AM,"348","21.5","39","841"
10/06/2022 12:06:51 AM,"354","21.5","40","841"
10/06/2022 12:11:51 AM,"362","21.5","40","841"
10/06/2022 12:16:51 AM,"343","21.5","40","841"
10/06/2022 12:21:51 AM,"351","21.4","40","841"
10/06/2022 12:26:51 AM,"363","21.4","40","841"
10/06/2022 12:31:51 AM,"361","21.4","40","841"
10/06/2022 12:36:51 AM,"357","21.4","41","841"
10/06/2022 12:41:51 AM,"350","21.4","41","841"
10/06/2022 12:46:51 AM,"353","21.4","41","841"
10/06/2022 12:51:51 AM,"363","21.4","41","841"
10/06/2022 12:56:51 AM,"365","21.4","41","841"
10/06/2022 1:01:51 AM,"369","21.5","41","841"
10/06/2022 1:06:51 AM,"347","21.5","41","841"
10/06/2022 1:11:51 AM,"363","21.5","41","841"
10/06/2022 1:16:51 AM,"351","21.5","41","841"
10/06/2022 1:21:51 AM,"368","21.5","41","841"
10/06/2022 1:26:51 AM,"368","21.4","41","841"
10/06/2022 1:31:51 AM,"358","21.5","42","841"
10/06/2022 1:36:51 AM,"365","21.4","42","841"
10/06/2022 1:41:51 AM,"358","21.4","42","841"
10/06/2022 1:46:51 AM,"365","21.4","42","841"
10/06/2022 1:51:51 AM,"374","21.4","42","841"
10/06/2022 1:56:51 AM,"369","21.3","42","840"
10/06/2022 2:01:51 AM,"370","21.4","42","840"
10/06/2022 2:06:51 AM,"380","21.4","42","840"
10/06/2022 2:11:51 AM,"370","21.4","42","841"
10/06/2022 2:16:51 AM,"369","21.5","42","840"
10/06/2022 2:21:51 AM,"370","21.5","42","840"
10/06/2022 2:26:51 AM,"384","21.6","42","840"
10/06/2022 2:31:51 AM,"370","21.6","42","840"
10/06/2022 2:36:51 AM,"384","21.5","42","840"
10/06/2022 2:41:51 AM,"378","21.5","42","840"
10/06/2022 2:46:51 AM,"384","21.4","42","840"
10/06/2022 2:51:51 AM,"382","21.4","42","840"
10/06/2022 2:56:51 AM,"369","21.4","42","840"
10/06/2022 3:01:51 AM,"387","21.4","43","840"
10/06/2022 3:06:51 AM,"377","21.4","43","840"
10/06/2022 3:11:51 AM,"377","21.4","43","840"
10/06/2022 3:16:51 AM,"376","21.5","42","840"
10/06/2022 3:21:51 AM,"380","21.5","42","840"
10/06/2022 3:26:51 AM,"385","21.6","42","840"
10/06/2022 3:31:51 AM,"392","21.5","42","840"
10/06/2022 3:36:51 AM,"381","21.5","42","840"
10/06/2022 3:41:51 AM,"378","21.5","42","840"
10/06/2022 3:46:51 AM,"373","21.5","42","840"
10/06/2022 3:51:51 AM,"382","21.5","42","840"
10/06/2022 3:56:51 AM,"388","21.4","42","840"
10/06/2022 4:01:51 AM,"377","21.4","42","840"
10/06/2022 4:06:51 AM,"379","21.4","42","840"
10/06/2022 4:11:51 AM,"377","21.4","42","840"
10/06/2022 4:16:51 AM,"379","21.4","42","840"
10/06/2022 4:21:51 AM,"385","21.4","42","840"
10/06/2022 4:26:51 AM,"383","21.4","42","840"
10/06/2022 4:31:51 AM,"383","21.4","42","840"
10/06/2022 4:36:51 AM,"390","21.3","42","840"
10/06/2022 4:41:51 AM,"372","21.3","42","840"
10/06/2022 4:46:51 AM,"385","21.3","42","840"
10/06/2022 4:51:51 AM,"389","21.3","42","840"
10/06/2022 4:56:51 AM,"390","21.3","42","840"
10/06/2022 5:01:51 AM,"398","21.3","42","840"
10/06/2022 5:06:51 AM,"378","21.3","42","840"
10/06/2022 5:11:51 AM,"369","21.3","42","840"
10/06/2022 5:16:51 AM,"378","21.3","42","840"
10/06/2022 5:21:51 AM,"381","21.3","42","840"
10/06/2022 5:26:51 AM,"394","21.3","42","840"
10/06/2022 5:31:51 AM,"393","21.4","42","840"
10/06/2022 5:36:51 AM,"371","21.4","42","840"
10/06/2022 5:41:51 AM,"386","21.5","42","840"
10/06/2022 5:46:51 AM,"393","21.5","42","840"
10/06/2022 5:51:51 AM,"396","21.5","42","840"
10/06/2022 5:56:51 AM,"388","21.5","42","840"
10/06/2022 6:01:51 AM,"387","21.4","42","840"
10/06/2022 6:06:51 AM,"387","21.4","42","840"
10/06/2022 6:11:51 AM,"388","21.3","42","840"
10/06/2022 6:16:51 AM,"370","21.3","42","840"
10/06/2022 6:21:51 AM,"377","21.3","42","840"
10/06/2022 6:26:51 AM,"385","21.3","42","840"
10/06/2022 6:31:51 AM,"380","21.3","42","840"
10/06/2022 6:36:51 AM,"376","21.3","42","840"
10/06/2022 6:41:51 AM,"389","21.3","42","840"
10/06/2022 6:46:51 AM,"375","21.3","42","840"
10/06/2022 6:51:51 AM,"388","21.3","42","840"
10/06/2022 6:56:51 AM,"376","21.4","42","840"
10/06/2022 7:01:51 AM,"373","21.4","42","840"
10/06/2022 7:06:51 AM,"376","21.5","42","840"
10/06/2022 7:11:51 AM,"374","21.5","41","840"
10/06/2022 7:16:51 AM,"357","21.5","41","840"
10/06/2022 7:21:51 AM,"358","21.5","41","840"
10/06/2022 7:26:51 AM,"355","21.4","41","840"
10/06/2022 7:31:51 AM,"378","21.5","42","840"
10/06/2022 7:36:51 AM,"373","21.5","42","840"
10/06/2022 7:41:51 AM,"368","21.5","42","840"
10/06/2022 7:46:51 AM,"363","21.5","42","840"
10/06/2022 7:51:51 AM,"377","21.5","42","840"
10/06/2022 7:56:51 AM,"362","21.5","43","840"
10/06/2022 8:01:51 AM,"358","21.5","43","840"
10/06/2022 8:06:51 AM,"373","21.6","43","840"
10/06/2022 8:11:51 AM,"364","21.6","43","840"
10/06/2022 8:16:51 AM,"355","21.6","43","840"
10/06/2022 8:21:51 AM,"351","21.6","44","840"
10/06/2022 8:26:51 AM,"360","21.6","44","840"
10/06/2022 8:31:51 AM,"342","21.6","44","840"
10/06/2022 8:36:51 AM,"348","21.7","43","840"
10/06/2022 8:41:51 AM,"347","21.7","43","840"
10/06/2022 8:46:51 AM,"354","21.7","44","840"
10/06/2022 8:51:51 AM,"347","21.7","44","840"
10/06/2022 8:56:51 AM,"353","21.7","44","840"
10/06/2022 9:01:51 AM,"347","21.7","44","840"
